customer_id,tenure_months,monthly_charges,contract,internet_service,payment_method,support_calls,senior_citizen,churn
C01296,45,106.84,Month-to-month,DSL,Electronic check,1,1,1
C01297,58,112.65,Month-to-month,Fiber optic,Credit card,0,0,1
C01298,31,61.96,One year,Fiber optic,Credit card,1,0,0
C01299,23,25.06,One year,Fiber optic,Electronic check,1,0,0
C01300,42,23.94,Two year,DSL,Electronic check,5,0,0
C01301,10,77.39,Month-to-month,Fiber optic,Mailed check,1,0,1
C01302,32,59.29,Month-to-month,Fiber optic,Credit card,2,0,1
C01303,53,22.87,Two year,,Mailed check,2,1,0
C01304,30,78.33,One year,Fiber optic,Mailed check,2,0,0
C01305,39,21.13,Month-to-month,Fiber optic,Bank transfer,2,0,0
C01306,31,98.74,Month-to-month,Fiber optic,Mailed check,1,0,0
C01307,2,50.64,Two year,Fiber optic,Mailed check,2,0,0
C01308,12,24.03,Month-to-month,DSL,Mailed check,0,0,1
C01309,39,78.84,One year,Fiber optic,Mailed check,1,0,0
C01310,66,59.77,Month-to-month,DSL,Electronic check,2,0,1
C01311,13,117.38,Month-to-month,DSL,Credit card,1,0,0
C01312,46,74.42,One year,No,Bank transfer,3,0,0
C01313,27,47.52,Month-to-month,No,Electronic check,4,1,0
C01314,17,90.94,Month-to-month,DSL,Bank transfer,2,0,1
C01315,60,47.15,Month-to-month,Fiber optic,Bank transfer,1,1,0
C01316,64,110.42,Month-to-month,DSL,Electronic check,0,0,0
C01317,35,57.47,One year,Fiber optic,Mailed check,0,0,0
C01318,70,74.99,Two year,No,Electronic check,0,0,0
C01319,30,25.06,One year,No,Bank transfer,1,1,0
C01320,71,62.61,Month-to-month,Fiber optic,Bank transfer,0,0,0
C01321,63,103.24,Month-to-month,,Mailed check,0,0,0
C01322,28,100.56,Month-to-month,Fiber optic,Electronic check,0,0,0
C01323,60,,Two year,DSL,Credit card,0,0,0
C01324,37,42.61,Two year,No,Bank transfer,4,0,0
C01325,22,101.73,Two year,No,Electronic check,0,0,0
C01326,68,113.04,Month-to-month,Fiber optic,Mailed check,0,0,0
C01327,20,,Month-to-month,DSL,Mailed check,1,0,1
C01328,68,65.01,Month-to-month,DSL,Credit card,1,0,1
C01329,64,53.75,Month-to-month,DSL,Bank transfer,0,0,0
C01330,17,107.07,Month-to-month,No,Credit card,5,0,0
C01331,12,28.35,Two year,Fiber optic,Credit card,1,0,1
C01332,22,41.11,Month-to-month,DSL,Credit card,2,0,0
C01333,17,95.25,Month-to-month,Fiber optic,Credit card,3,0,0
C01334,10,25.13,Month-to-month,No,Mailed check,2,1,1
C01335,65,69.25,Two year,,Bank transfer,0,0,0
C01336,22,64.21,One year,No,Credit card,1,0,0
C01337,50,53.44,One year,No,Bank transfer,1,0,0
C01338,14,59.46,Two year,No,Mailed check,2,0,1
C01339,64,72.99,Month-to-month,Fiber optic,Mailed check,0,0,0
C01340,47,36.14,One year,DSL,Electronic check,1,0,0
C01341,29,77.2,Month-to-month,Fiber optic,Electronic check,2,1,0
C01342,36,,Month-to-month,DSL,Bank transfer,2,0,1
C01343,52,96.02,Two year,DSL,Electronic check,0,0,1
C01344,7,35.39,One year,Fiber optic,Credit card,0,0,0
C01345,29,34.92,Month-to-month,Fiber optic,Bank transfer,2,0,0
C01346,11,46.82,Month-to-month,No,Mailed check,1,0,1
C01347,33,56.11,Month-to-month,DSL,Mailed check,2,1,0
C01348,6,60.85,Month-to-month,Fiber optic,Credit card,2,0,0
C01349,32,87.97,Month-to-month,Fiber optic,Electronic check,2,0,1
C01350,51,25.67,Month-to-month,Fiber optic,Bank transfer,0,0,0
C01351,58,23.47,Month-to-month,No,Bank transfer,1,0,1
C01352,26,59.19,Two year,Fiber optic,Credit card,2,0,0
C01353,46,89.72,Month-to-month,No,Electronic check,1,0,1
C01354,29,39.34,Month-to-month,DSL,Bank transfer,3,0,0
C01355,4,84.15,Month-to-month,Fiber optic,Credit card,2,0,1
C01356,13,45.98,Two year,DSL,Bank transfer,3,0,0
C01357,39,108.61,Month-to-month,DSL,Mailed check,0,0,0
C01358,15,109.57,Month-to-month,DSL,Bank transfer,1,0,1
C01359,29,49.73,Month-to-month,DSL,Bank transfer,1,0,0
C01360,29,43.0,One year,DSL,Bank transfer,0,0,0
C01361,32,61.13,One year,DSL,Electronic check,0,0,0
C01362,2,44.05,Two year,DSL,Electronic check,2,1,1
C01363,47,87.24,Two year,No,Credit card,1,1,0
C01364,22,,One year,DSL,Electronic check,3,1,0
C01365,27,87.31,One year,Fiber optic,Bank transfer,1,0,0
C01366,67,102.44,Month-to-month,DSL,Bank transfer,4,0,0
C01367,56,59.7,Month-to-month,No,Electronic check,1,1,0
C01368,21,35.63,Two year,No,Electronic check,1,0,0
C01369,47,93.8,Month-to-month,Fiber optic,Bank transfer,3,0,1
C01370,59,56.05,Month-to-month,Fiber optic,Bank transfer,0,1,1
C01371,6,87.13,One year,DSL,Mailed check,1,0,0
C01372,19,,Month-to-month,No,Credit card,3,0,0
C01373,57,28.12,One year,No,Electronic check,0,0,0
C01374,69,119.26,One year,No,Credit card,4,0,1
C01375,3,35.62,Month-to-month,Fiber optic,Bank transfer,0,0,1
C01376,1,118.84,Two year,DSL,Credit card,3,0,1
C01377,58,117.73,Month-to-month,No,Electronic check,0,0,1
C01378,38,99.38,Month-to-month,DSL,Electronic check,2,0,1
C01379,15,85.94,Month-to-month,Fiber optic,Credit card,1,0,1
C01380,34,77.78,One year,DSL,Electronic check,1,0,0
C01381,61,106.61,One year,No,Mailed check,1,0,0
C01382,35,48.94,Month-to-month,DSL,Bank transfer,1,0,1
C01383,64,66.77,One year,DSL,Bank transfer,1,0,0
C01384,25,81.94,Month-to-month,Fiber optic,Electronic check,0,0,0
C01385,24,61.12,Two year,Fiber optic,Bank transfer,4,0,0
C01386,12,62.75,Month-to-month,Fiber optic,Mailed check,1,0,1
C01387,18,53.03,One year,DSL,Electronic check,0,0,0
C01388,15,76.42,Month-to-month,DSL,Mailed check,1,0,1
C01389,27,105.06,Month-to-month,Fiber optic,Mailed check,1,0,1
C01390,60,40.15,Month-to-month,No,Bank transfer,1,1,0
C01391,46,113.44,Two year,No,Bank transfer,0,1,0
C01392,17,88.91,Month-to-month,Fiber optic,Credit card,1,0,0
C01393,53,102.33,Two year,No,Mailed check,2,0,0
C01394,8,75.62,Month-to-month,Fiber optic,Bank transfer,3,0,1
C01395,27,97.95,Month-to-month,Fiber optic,Mailed check,1,0,1
C01396,46,21.62,Month-to-month,Fiber optic,Credit card,0,0,0
C01397,50,101.84,Two year,Fiber optic,Mailed check,1,0,0
C01398,71,24.01,Month-to-month,Fiber optic,Electronic check,1,0,0
C01399,3,108.99,Two year,Fiber optic,Credit card,1,0,0
C01400,64,119.2,Two year,DSL,Credit card,1,0,0
C01401,44,49.41,Two year,DSL,Mailed check,0,0,0
C01402,53,41.03,Month-to-month,,Mailed check,0,0,1
C01403,24,96.54,One year,Fiber optic,Bank transfer,0,0,0
C01404,60,45.3,One year,DSL,Electronic check,2,1,0
C01405,3,106.56,Month-to-month,DSL,Credit card,0,0,1
C01406,20,30.28,One year,Fiber optic,Credit card,2,0,0
C01407,46,32.6,Month-to-month,Fiber optic,Credit card,2,1,1
C01408,15,117.92,Month-to-month,Fiber optic,Bank transfer,3,1,1
C01409,25,87.38,Month-to-month,Fiber optic,Electronic check,1,0,0
C01410,71,104.69,Month-to-month,No,Credit card,4,0,0
C01411,17,52.43,Month-to-month,No,Credit card,0,0,0
C01412,9,87.65,Month-to-month,No,Bank transfer,1,0,0
C01413,38,79.42,One year,Fiber optic,Mailed check,1,1,1
C01414,48,80.32,Month-to-month,DSL,Credit card,2,0,1
C01415,60,88.25,Month-to-month,No,Electronic check,0,0,0
C01416,63,77.54,Month-to-month,DSL,Electronic check,3,0,1
C01417,2,62.91,One year,,Electronic check,0,0,0
C01418,11,47.59,One year,Fiber optic,Electronic check,1,0,1
C01419,64,96.86,One year,DSL,Bank transfer,2,0,0
C01420,21,42.63,One year,No,Credit card,1,0,0
C01421,18,89.24,Month-to-month,Fiber optic,Bank transfer,2,0,1
C01422,64,43.33,One year,Fiber optic,Electronic check,1,0,0
C01423,38,82.53,Month-to-month,Fiber optic,Electronic check,1,0,1
C01424,32,94.71,Month-to-month,Fiber optic,Electronic check,2,0,1
C01425,11,41.87,One year,DSL,Bank transfer,0,0,1
C01426,45,25.99,Month-to-month,Fiber optic,Electronic check,1,0,0
C01427,33,33.1,One year,Fiber optic,Credit card,2,0,0
C01428,41,80.6,One year,Fiber optic,Electronic check,0,1,1
C01429,8,104.94,Month-to-month,Fiber optic,Credit card,0,0,1
C01430,11,24.5,Month-to-month,DSL,Credit card,1,1,1
C01431,51,93.42,Month-to-month,DSL,Electronic check,1,0,1
C01432,41,54.13,Two year,DSL,Bank transfer,6,0,0
C01433,17,67.85,One year,Fiber optic,Mailed check,0,0,0
C01434,46,112.89,Month-to-month,No,Mailed check,0,0,0
C01435,32,53.2,Month-to-month,No,Credit card,2,1,0
C01436,54,66.53,One year,Fiber optic,Bank transfer,3,0,0
C01437,20,21.37,Two year,Fiber optic,Mailed check,2,0,0
C01438,33,28.16,Month-to-month,Fiber optic,Electronic check,1,0,0
C01439,40,45.86,Month-to-month,DSL,Electronic check,0,0,0
C01440,32,22.79,Two year,DSL,Credit card,3,0,0
C01441,2,83.14,Month-to-month,No,Bank transfer,1,0,1
C01442,33,62.64,Month-to-month,Fiber optic,Bank transfer,0,0,0
C01443,30,74.81,Two year,No,Mailed check,1,0,0
C01444,33,37.46,One year,DSL,Mailed check,0,0,0
C01445,26,49.59,Month-to-month,Fiber optic,Electronic check,1,0,0
C01446,22,86.38,Month-to-month,DSL,Credit card,3,0,0
C01447,66,116.53,Month-to-month,DSL,Bank transfer,1,0,0
C01448,38,25.04,Month-to-month,Fiber optic,Mailed check,2,0,1
C01449,46,109.04,Two year,DSL,Mailed check,2,0,0
C01450,15,77.69,Month-to-month,DSL,Credit card,1,0,1
C01451,44,76.39,One year,DSL,Credit card,0,0,0
C01452,49,70.03,Two year,DSL,Electronic check,1,0,0
C01453,61,26.94,Month-to-month,Fiber optic,Credit card,2,1,0
C01454,67,28.99,Month-to-month,Fiber optic,Electronic check,1,0,0
C01455,6,80.09,Month-to-month,DSL,Electronic check,0,0,0
C01456,9,54.1,Two year,DSL,Credit card,0,1,0
C01457,6,111.73,Two year,DSL,Credit card,1,1,1
C01458,32,60.66,Month-to-month,Fiber optic,Credit card,1,0,1
C01459,41,34.33,One year,DSL,Credit card,2,0,0
C01460,8,91.47,One year,Fiber optic,Credit card,1,0,1
C01461,50,49.34,Two year,DSL,Electronic check,0,0,0
C01462,62,72.55,Month-to-month,DSL,Mailed check,1,0,1
C01463,62,89.78,Month-to-month,No,Bank transfer,0,0,1
C01464,7,110.03,Two year,Fiber optic,Bank transfer,0,0,0
C01465,4,99.22,Month-to-month,DSL,Electronic check,1,0,1
C01466,6,87.64,Month-to-month,No,Electronic check,0,0,1
C01467,58,87.96,Month-to-month,Fiber optic,Mailed check,1,0,1
C01468,22,114.59,Month-to-month,No,Credit card,2,1,1
C01469,26,49.58,Month-to-month,Fiber optic,Electronic check,3,0,0
C01470,3,20.11,Two year,Fiber optic,Bank transfer,3,0,0
C01471,41,47.2,Month-to-month,No,Credit card,0,1,0
C01472,60,41.79,Month-to-month,DSL,Electronic check,2,1,1
C01473,14,86.18,One year,Fiber optic,Credit card,3,0,0
C01474,12,83.37,Month-to-month,Fiber optic,Bank transfer,2,1,1
C01475,12,79.35,Month-to-month,DSL,Credit card,1,0,1
C01476,13,21.62,One year,DSL,Electronic check,1,0,1
C01477,25,92.88,Two year,DSL,Electronic check,0,0,0
C01478,45,52.35,One year,Fiber optic,Bank transfer,2,0,0
C01479,19,86.51,One year,Fiber optic,Mailed check,0,0,0
C01480,55,75.66,Month-to-month,Fiber optic,Mailed check,1,0,0
C01481,45,54.27,Two year,DSL,Credit card,1,0,0
C01482,8,33.46,Month-to-month,Fiber optic,Electronic check,2,0,1
C01483,53,29.44,One year,No,Electronic check,0,0,0
C01484,55,103.15,Month-to-month,Fiber optic,Bank transfer,3,0,0
C01485,32,111.84,Two year,Fiber optic,Bank transfer,1,0,0
C01486,51,84.98,One year,Fiber optic,Electronic check,0,0,0
C01487,44,30.34,One year,Fiber optic,Bank transfer,0,0,0
C01488,70,60.2,Month-to-month,Fiber optic,Mailed check,1,0,0
C01489,18,92.89,Month-to-month,No,Mailed check,4,0,1
C01490,22,97.98,One year,Fiber optic,Credit card,1,0,0
C01491,37,31.82,One year,No,Bank transfer,0,0,0
C01492,56,20.0,Month-to-month,,Credit card,1,1,1
C01493,59,91.21,Two year,DSL,Bank transfer,3,0,0
C01494,3,55.66,Two year,DSL,Bank transfer,1,0,0
C01495,28,45.45,Month-to-month,Fiber optic,Mailed check,1,0,1
C01496,35,21.29,Two year,Fiber optic,Electronic check,1,0,1
C01497,61,74.03,Month-to-month,DSL,Bank transfer,0,1,0
C01498,54,105.12,Month-to-month,DSL,Bank transfer,1,0,1
C01499,63,115.76,Month-to-month,No,Bank transfer,1,0,1
C01500,7,76.57,One year,No,Electronic check,1,0,0
C01501,49,71.45,One year,Fiber optic,Credit card,0,0,0
C01502,31,28.51,Month-to-month,Fiber optic,Credit card,2,0,1
C01503,58,74.89,One year,Fiber optic,Bank transfer,0,0,0
C01504,61,58.0,One year,Fiber optic,Bank transfer,1,1,0
C01505,24,80.71,One year,No,Credit card,1,0,0
C01506,20,58.87,Month-to-month,DSL,Credit card,1,0,0
C01507,37,44.03,Two year,Fiber optic,Mailed check,1,0,0
C01508,4,29.5,Month-to-month,DSL,Bank transfer,4,0,1
C01509,20,51.49,Month-to-month,Fiber optic,Credit card,0,0,0
C01510,60,29.66,Month-to-month,Fiber optic,Mailed check,0,0,1
C01511,24,37.69,Month-to-month,Fiber optic,Electronic check,1,0,1
C01512,50,118.73,Two year,,Bank transfer,0,0,0
C01513,49,64.41,Month-to-month,Fiber optic,Credit card,1,0,1
C01514,51,73.19,One year,DSL,Bank transfer,0,0,0
C01515,36,107.36,Month-to-month,DSL,Mailed check,0,0,0
C01516,66,119.56,Month-to-month,,Credit card,1,1,0
C01517,34,,Two year,Fiber optic,Electronic check,2,0,1
C01518,36,101.25,One year,Fiber optic,Electronic check,0,0,0
C01519,6,52.69,Month-to-month,Fiber optic,Mailed check,1,0,0
C01520,39,50.57,Month-to-month,,Electronic check,1,0,0
C01521,42,60.27,Month-to-month,Fiber optic,Electronic check,0,0,0
C01522,58,87.25,Month-to-month,Fiber optic,Electronic check,2,0,1
C01523,12,88.22,One year,Fiber optic,Electronic check,2,0,1
C01524,3,51.52,One year,Fiber optic,Electronic check,3,1,0
C01525,18,33.32,Month-to-month,Fiber optic,Electronic check,0,0,1
C01526,40,83.24,Two year,Fiber optic,Electronic check,3,0,0
C01527,21,32.83,One year,No,Credit card,1,0,0
C01528,15,77.85,Month-to-month,No,Electronic check,1,0,0
C01529,26,89.34,Month-to-month,DSL,Credit card,3,0,0
C01530,8,90.06,One year,DSL,Bank transfer,0,0,0
C01531,42,95.35,One year,Fiber optic,Mailed check,1,1,0
C01532,44,107.29,Month-to-month,DSL,Electronic check,1,0,0
C01533,14,70.0,Month-to-month,DSL,Mailed check,2,0,0
C01534,2,93.02,Month-to-month,No,Electronic check,2,0,0
C01535,37,81.92,Two year,DSL,Credit card,3,0,0
C01536,69,38.66,Month-to-month,No,Electronic check,1,0,0
C01537,38,22.57,Month-to-month,Fiber optic,Bank transfer,0,0,0
C01538,41,48.45,One year,Fiber optic,Mailed check,1,0,1
C01539,62,64.3,Two year,DSL,Mailed check,3,0,0
C01540,60,81.71,Two year,DSL,Bank transfer,2,0,1
C01541,14,105.0,Month-to-month,Fiber optic,Credit card,0,0,1
C01542,2,39.62,Month-to-month,DSL,Credit card,2,0,1
C01543,70,32.55,Month-to-month,DSL,Bank transfer,3,1,1
C01544,17,116.35,Month-to-month,DSL,Mailed check,1,0,0
C01545,28,30.8,Two year,,Electronic check,1,0,0
C01546,66,67.85,Month-to-month,DSL,Credit card,2,0,1
C01547,35,78.56,Month-to-month,Fiber optic,Electronic check,3,0,1
C01548,5,74.14,Month-to-month,DSL,Mailed check,2,0,0
C01549,65,28.6,Month-to-month,DSL,Electronic check,2,0,0
C01550,40,,One year,Fiber optic,Bank transfer,1,1,0
C01551,56,30.55,Month-to-month,No,Credit card,0,1,0
C01552,36,78.56,Month-to-month,DSL,Credit card,0,0,0
C01553,45,74.43,Month-to-month,DSL,Bank transfer,1,1,0
C01554,23,43.37,Month-to-month,Fiber optic,Bank transfer,2,0,1
C01555,47,83.78,Month-to-month,,Credit card,1,1,0
C01556,31,102.01,One year,Fiber optic,Credit card,0,0,0
C01557,11,24.16,One year,Fiber optic,Credit card,3,0,0
C01558,10,69.81,One year,DSL,Mailed check,3,0,0
C01559,67,,Two year,Fiber optic,Mailed check,3,0,0
C01560,14,45.23,Two year,DSL,Mailed check,1,0,0
C01561,10,50.78,Two year,Fiber optic,Electronic check,1,0,0
C01562,1,81.36,Month-to-month,Fiber optic,Mailed check,0,1,1
C01563,5,109.79,Month-to-month,No,Credit card,1,0,0
C01564,20,100.99,Month-to-month,DSL,Mailed check,0,0,1
C01565,8,78.31,Two year,DSL,Credit card,1,0,0
C01566,43,93.02,Two year,Fiber optic,Bank transfer,3,0,0
C01567,1,56.48,Two year,Fiber optic,Electronic check,2,0,0
C01568,57,84.1,Month-to-month,Fiber optic,Electronic check,2,0,0
C01569,64,66.62,Two year,DSL,Bank transfer,0,0,0
C01570,28,38.99,Month-to-month,DSL,Credit card,0,0,1
C01571,37,90.17,Month-to-month,Fiber optic,Electronic check,1,0,1
C01572,47,75.65,Month-to-month,DSL,Mailed check,0,0,0
C01573,37,55.86,Month-to-month,No,Credit card,1,0,0
C01574,49,111.13,Month-to-month,Fiber optic,Electronic check,1,0,1
C01575,44,22.09,Month-to-month,Fiber optic,Bank transfer,1,1,0
C01576,56,51.58,Month-to-month,Fiber optic,Credit card,1,1,0
C01577,28,25.69,One year,Fiber optic,Electronic check,2,0,1
C01578,6,96.65,Two year,DSL,Bank transfer,3,0,0
C01579,61,90.21,One year,No,Credit card,1,0,0
C01580,20,53.14,Month-to-month,DSL,Mailed check,0,0,1
C01581,2,87.57,Two year,Fiber optic,Credit card,3,0,1
C01582,37,59.59,Two year,,Mailed check,1,0,0
C01583,20,95.63,Month-to-month,Fiber optic,Credit card,0,0,1
C01584,26,65.42,Month-to-month,DSL,Bank transfer,0,0,0
C01585,29,61.23,Month-to-month,DSL,Mailed check,1,0,1
C01586,1,113.47,Month-to-month,No,Mailed check,2,0,1
C01587,35,45.09,One year,DSL,Credit card,0,0,0
C01588,70,32.04,Two year,Fiber optic,Electronic check,3,0,0
C01589,59,78.45,Month-to-month,No,Mailed check,1,0,1
C01590,69,116.93,Two year,DSL,Credit card,3,0,0
C01591,33,57.78,Two year,Fiber optic,Bank transfer,1,1,0
C01592,51,26.2,Two year,DSL,Credit card,0,0,0
C01593,12,53.93,Month-to-month,DSL,Credit card,2,1,1
C01594,20,70.59,Two year,Fiber optic,Mailed check,0,0,0
C01595,53,36.19,Month-to-month,No,Electronic check,1,1,0
C01596,43,85.81,One year,DSL,Bank transfer,0,0,0
C01597,50,119.77,Month-to-month,Fiber optic,Mailed check,0,0,1
C01598,29,65.17,Month-to-month,Fiber optic,Mailed check,2,0,1
C01599,57,55.47,One year,No,Mailed check,1,0,0
C01600,39,60.07,Month-to-month,DSL,Bank transfer,1,0,1
C01601,56,31.51,Month-to-month,Fiber optic,Electronic check,3,0,0
C01602,43,108.33,Month-to-month,Fiber optic,Bank transfer,1,0,1
C01603,50,61.48,One year,,Bank transfer,1,0,1
C01604,23,58.73,Month-to-month,No,Electronic check,0,0,0
C01605,44,85.97,Two year,No,Bank transfer,2,0,0
C01606,38,64.2,Month-to-month,DSL,Credit card,3,0,0
C01607,23,84.82,Month-to-month,Fiber optic,Bank transfer,1,0,1
C01608,45,26.14,Month-to-month,Fiber optic,Mailed check,4,0,1
C01609,52,101.37,Month-to-month,DSL,Bank transfer,0,0,0
C01610,50,,Month-to-month,Fiber optic,Mailed check,0,1,0
C01611,8,84.88,Month-to-month,Fiber optic,Bank transfer,1,0,1
C01612,1,115.46,Two year,Fiber optic,Mailed check,1,0,1
C01613,8,35.14,One year,No,Mailed check,3,0,0
C01614,29,67.74,Month-to-month,DSL,Mailed check,0,0,0
C01615,5,80.18,Month-to-month,No,Electronic check,2,0,1
C01616,47,78.17,Two year,Fiber optic,Bank transfer,0,0,0
C01617,34,60.15,Month-to-month,,Bank transfer,0,0,0
C01618,65,53.81,Month-to-month,No,Credit card,3,1,1
C01619,55,32.68,One year,Fiber optic,Credit card,2,0,0
C01620,43,59.17,One year,Fiber optic,Credit card,4,0,0
C01621,30,36.27,One year,Fiber optic,Bank transfer,2,0,0
C01622,17,93.44,Month-to-month,Fiber optic,Electronic check,1,0,0
C01623,26,40.88,Month-to-month,No,Mailed check,2,0,0
C01624,8,25.86,One year,No,Bank transfer,2,0,0
C01625,47,,Month-to-month,DSL,Electronic check,2,0,0
C01626,46,79.52,Month-to-month,DSL,Electronic check,1,0,1
C01627,68,107.19,Month-to-month,Fiber optic,Bank transfer,1,0,1
C01628,33,77.7,Month-to-month,DSL,Mailed check,2,0,1
C01629,1,54.55,Two year,Fiber optic,Electronic check,1,1,0
C01630,19,100.3,Two year,DSL,Bank transfer,4,1,0
C01631,31,74.03,One year,Fiber optic,Mailed check,2,0,1
C01632,14,,Month-to-month,DSL,Credit card,2,0,0
C01633,53,76.59,Month-to-month,DSL,Electronic check,1,0,0
C01634,48,110.8,Month-to-month,Fiber optic,Electronic check,1,0,0
C01635,69,59.63,Month-to-month,Fiber optic,Bank transfer,1,0,0
C01636,62,49.63,Two year,,Bank transfer,1,0,1
C01637,66,34.35,Month-to-month,No,Mailed check,3,0,1
C01638,64,35.14,Month-to-month,Fiber optic,Credit card,0,1,1
C01639,70,63.28,Month-to-month,DSL,Credit card,2,0,1
C01640,63,79.57,One year,No,Bank transfer,0,0,0
C01641,33,28.06,Month-to-month,No,Bank transfer,0,0,1
C01642,41,113.96,Month-to-month,No,Mailed check,0,1,0
C01643,48,95.51,Month-to-month,DSL,Bank transfer,0,0,0
C01644,13,78.66,Two year,No,Mailed check,3,1,0
C01645,31,102.84,Month-to-month,DSL,Mailed check,3,0,1
C01646,68,28.02,Two year,Fiber optic,Credit card,2,0,0
C01647,4,67.68,Two year,No,Mailed check,3,0,0
C01648,19,83.01,Month-to-month,DSL,Credit card,1,0,0
C01649,70,102.87,One year,No,Credit card,1,0,0
C01650,13,98.35,Month-to-month,DSL,Credit card,2,0,1
C01651,23,47.71,Two year,No,Bank transfer,1,1,1
C01652,1,114.09,Month-to-month,DSL,Credit card,0,0,0
C01653,54,32.43,Month-to-month,,Mailed check,1,0,0
C01654,71,107.51,Month-to-month,DSL,Bank transfer,1,0,0
C01655,15,117.09,Month-to-month,Fiber optic,Mailed check,0,0,1
C01656,65,37.72,Two year,Fiber optic,Bank transfer,2,0,0
C01657,71,92.21,Month-to-month,,Mailed check,3,0,1
C01658,15,24.03,One year,DSL,Electronic check,2,0,1
C01659,21,60.54,Month-to-month,Fiber optic,Electronic check,5,0,1
C01660,19,71.63,Two year,DSL,Electronic check,3,0,1
C01661,60,78.06,Month-to-month,,Mailed check,2,0,0
C01662,33,113.59,Month-to-month,DSL,Bank transfer,5,0,0
C01663,49,87.23,Month-to-month,No,Credit card,1,0,0
C01664,35,68.13,One year,DSL,Credit card,1,1,0
C01665,44,,Month-to-month,DSL,Mailed check,0,0,0
C01666,11,,Month-to-month,DSL,Mailed check,1,1,1
C01667,66,22.21,Month-to-month,Fiber optic,Mailed check,2,0,0
C01668,46,118.25,One year,DSL,Mailed check,0,0,0
C01669,9,,Month-to-month,Fiber optic,Credit card,3,0,0
C01670,3,101.44,One year,No,Bank transfer,2,0,0
C01671,26,48.03,Month-to-month,Fiber optic,Credit card,0,0,1
C01672,48,33.22,Two year,Fiber optic,Mailed check,1,1,1
C01673,66,63.99,Two year,DSL,Electronic check,0,0,0
C01674,70,84.4,Month-to-month,Fiber optic,Credit card,3,0,0
C01675,28,58.1,Month-to-month,DSL,Electronic check,1,0,0
C01676,26,25.46,Month-to-month,Fiber optic,Electronic check,2,0,0
C01677,25,79.95,Month-to-month,DSL,Mailed check,0,0,0
C01678,12,110.24,Month-to-month,Fiber optic,Credit card,2,1,1
C01679,5,58.32,One year,Fiber optic,Bank transfer,3,0,1
C01680,48,41.63,Month-to-month,No,Credit card,2,1,1
C01681,37,64.26,Two year,DSL,Bank transfer,0,0,0
C01682,44,,Month-to-month,Fiber optic,Bank transfer,0,0,0
C01683,15,,One year,DSL,Mailed check,1,0,1
C01684,43,102.63,Month-to-month,Fiber optic,Bank transfer,2,0,0
C01685,48,,Month-to-month,No,Credit card,0,0,0
C01686,70,55.31,Month-to-month,Fiber optic,Credit card,1,0,0
C01687,46,99.98,Month-to-month,Fiber optic,Electronic check,3,1,1
C01688,43,75.47,Month-to-month,No,Bank transfer,0,0,0
C01689,21,,One year,Fiber optic,Mailed check,1,1,1
C01690,23,83.15,Two year,Fiber optic,Mailed check,2,1,0
C01691,47,98.44,Month-to-month,Fiber optic,Credit card,1,0,1
C01692,15,79.86,Month-to-month,Fiber optic,Bank transfer,2,0,0
C01693,25,61.41,Month-to-month,DSL,Mailed check,1,0,0
C01694,36,115.79,Month-to-month,No,Bank transfer,0,0,1
C01695,51,74.11,Month-to-month,Fiber optic,Bank transfer,0,0,1
C01696,15,80.51,One year,DSL,Electronic check,2,0,0
C01697,68,42.05,Two year,Fiber optic,Mailed check,0,0,0
C01698,21,82.57,Two year,Fiber optic,Electronic check,0,0,0
C01699,13,77.16,Month-to-month,DSL,Mailed check,0,0,0
C01700,19,38.48,Two year,Fiber optic,Bank transfer,1,0,1
C01701,34,25.96,One year,No,Mailed check,0,0,0
C01702,68,80.44,Month-to-month,No,Credit card,3,0,0
C01703,52,96.37,Month-to-month,No,Bank transfer,1,1,0
C01704,27,72.34,Two year,No,Mailed check,0,0,0
C01705,29,42.68,Month-to-month,DSL,Electronic check,0,0,0
C01706,28,86.65,Month-to-month,Fiber optic,Electronic check,2,0,0
C01707,35,28.01,Month-to-month,No,Bank transfer,2,0,1
C01708,8,64.18,One year,Fiber optic,Electronic check,3,0,0
C01709,16,36.34,Month-to-month,Fiber optic,Bank transfer,0,0,0
C01710,36,38.45,Two year,Fiber optic,Bank transfer,0,0,0
C01711,30,40.23,One year,Fiber optic,Bank transfer,4,0,0
C01712,18,58.67,One year,No,Mailed check,3,0,0
C01713,2,25.12,Month-to-month,Fiber optic,Bank transfer,0,0,0
C01714,49,59.78,One year,Fiber optic,Electronic check,2,1,0
C01715,4,71.17,Month-to-month,No,Credit card,3,0,1
C01716,7,68.33,Month-to-month,Fiber optic,Mailed check,1,0,1
C01717,39,58.28,Month-to-month,DSL,Electronic check,1,0,0
C01718,13,103.91,Month-to-month,Fiber optic,Bank transfer,2,0,1
C01719,31,34.53,One year,No,Bank transfer,2,1,0
C01720,71,70.57,Month-to-month,Fiber optic,Credit card,0,0,0
C01721,63,26.2,Month-to-month,Fiber optic,Electronic check,0,0,0
C01722,56,27.12,Month-to-month,Fiber optic,Mailed check,0,0,0
C01723,42,77.39,Two year,DSL,Electronic check,2,0,1
C01724,61,76.6,One year,No,Bank transfer,1,0,1
C01725,42,107.8,One year,No,Mailed check,0,1,0
C01726,56,75.79,Month-to-month,DSL,Bank transfer,1,0,1
C01727,36,115.98,Month-to-month,DSL,Bank transfer,2,0,1
C01728,68,,Two year,No,Electronic check,0,0,0
C01729,7,29.8,Month-to-month,No,Credit card,3,0,1
